====================================================================================================
HADWIGER-NELSON UNIT SPHERE MAPPING OF PI DIGITS
====================================================================================================

UNIFIED MAPPING FORMULA:
  θ(i) = 2π × i / φ    where φ = (1+√5)/2 (golden ratio)
  φ(d) = π × d / 9     where d ∈ {0,1,2,...,9}
  Cartesian: (x,y,z) = (sin(φ)cos(θ), sin(φ)sin(θ), cos(φ))
  Color class: c(d) = d mod 7 (Hadwiger-Nelson chromatic constraint)

====================================================================================================

Index,Digit,X_Coord,Y_Coord,Z_Coord,Theta,Phi,ColorClass
37898,8,-0.00452485,0.34199021,-0.93969262,147166.35029124,2.79252680,1
37899,6,0.59338882,-0.63078499,-0.50000000,147170.23351331,2.09439510,6
37900,6,-0.86363559,0.06429283,-0.50000000,147174.11673539,2.09439510,6
37901,2,0.50489797,0.39781146,0.76604444,147177.99995747,0.69813170,2
37902,0,-0.00000000,-0.00000000,1.00000000,147181.88317955,0.00000000,0
37903,2,-0.35214718,0.53774369,0.76604444,147185.76640162,0.69813170,2
37904,6,0.83923496,-0.21373975,-0.50000000,147189.64962370,2.09439510,6
37905,2,-0.56647141,-0.30378619,0.76604444,147193.53284578,0.69813170,2
37906,4,0.32555933,0.92943931,0.17364818,147197.41606786,1.39626340,4
37907,0,0.00000000,-0.00000000,1.00000000,147201.29928993,0.00000000,0
37908,0,-0.00000000,0.00000000,1.00000000,147205.18251201,0.00000000,0
37909,8,0.32496058,0.10666960,-0.93969262,147209.06573409,2.79252680,1
37910,9,-0.00000000,-0.00000000,-1.00000000,147212.94895616,3.14159265,2
37911,0,-0.00000000,0.00000000,1.00000000,147216.83217824,0.00000000,0
37912,2,0.53068523,-0.36269697,0.76604444,147220.71540032,0.69813170,2
37913,1,-0.33857298,-0.04843672,0.93969262,147224.59862240,0.34906585,1
37914,5,0.62463840,0.76136271,-0.17364818,147228.48184447,1.74532925,5
37915,0,0.00000000,-0.00000000,1.00000000,147232.36506655,0.00000000,0
37916,1,-0.24444038,0.23922099,0.93969262,147236.24828863,0.34906585,1
37917,6,0.86555453,-0.02855438,-0.50000000,147240.13151071,2.09439510,6
37918,6,-0.65752118,-0.56361857,-0.50000000,147244.01473278,2.09439510,6
37919,1,0.04111893,0.33953941,0.93969262,147247.89795486,0.34906585,1
37920,6,0.50397623,-0.70427832,-0.50000000,147251.78117694,2.09439510,6
37921,3,-0.84734956,0.17888186,0.50000000,147255.66439902,1.04719755,3
37922,8,0.29447709,0.17395696,-0.93969262,147259.54762109,2.79252680,1
37923,1,-0.09963200,-0.32718686,0.93969262,147263.43084317,0.34906585,1
37924,3,-0.37359962,0.78129593,0.50000000,147267.31406525,1.04719755,3
37925,5,0.91340917,-0.36814398,-0.17364818,147271.19728733,1.74532925,5
37926,3,-0.81096659,-0.30386376,0.50000000,147275.08050940,1.04719755,3
37927,8,0.15509902,0.30483122,-0.93969262,147278.96373148,2.79252680,1
37928,3,0.23180094,-0.83442694,0.50000000,147282.84695356,1.04719755,3
37929,8,-0.29010439,0.18115524,-0.93969262,147286.73017564,2.79252680,1
37930,1,0.33628256,0.06238446,0.93969262,147290.61339771,0.34906585,1
37931,5,-0.59264714,-0.78652125,-0.17364818,147294.49661979,1.74532925,5
37932,1,-0.03274585,0.34044895,0.93969262,147298.37984187,0.34906585,1
37933,5,0.73169708,-0.65914011,-0.17364818,147302.26306395,1.74532925,5
37934,0,-0.00000000,-0.00000000,1.00000000,147306.14628602,0.00000000,0
37935,3,0.63367220,0.59030462,0.50000000,147310.02950810,1.04719755,3
37936,7,-0.05084636,-0.64077341,-0.76604444,147313.91273018,2.44346095,0
37937,7,-0.39534369,0.50683259,-0.76604444,147317.79595226,2.44346095,0
37938,3,0.85401698,-0.14371847,0.50000000,147321.67917433,1.04719755,3
37939,5,-0.82649326,-0.53549529,-0.17364818,147325.56239641,1.74532925,5
37940,0,0.00000000,0.00000000,1.00000000,147329.44561849,0.00000000,0
37941,2,0.30101917,-0.56794662,0.76604444,147333.32884057,0.69813170,2
37942,2,-0.60560460,0.21545063,0.76604444,147337.21206264,0.69813170,2
37943,9,0.00000000,0.00000000,-1.00000000,147341.09528472,3.14159265,2
37944,6,-0.36049757,-0.78742714,-0.50000000,147344.97850680,2.09439510,6
37945,6,-0.26607970,0.82413688,-0.50000000,147348.86172888,2.09439510,6
37946,0,0.00000000,-0.00000000,1.00000000,147352.74495095,0.00000000,0
37947,7,-0.62662049,-0.14325737,-0.76604444,147356.62817303,2.44346095,0
37948,4,0.55964371,0.81033649,0.17364818,147360.51139511,1.39626340,4
37949,6,0.11846250,-0.85788498,-0.50000000,147364.39461719,2.09439510,6
37950,2,-0.49494941,0.41012314,0.76604444,147368.27783926,0.69813170,2
37951,7,0.64199449,0.03192148,-0.76604444,147372.16106134,2.44346095,0
37952,9,-0.00000000,-0.00000000,-1.00000000,147376.04428342,3.14159265,2
37953,5,0.03727201,0.98410218,-0.17364818,147379.92750550,1.74532925,5
37954,2,0.41594731,-0.49006504,0.76604444,147383.81072757,0.69813170,2
37955,9,-0.00000000,0.00000000,-1.00000000,147387.69394965,3.14159265,2
37956,1,0.27910887,0.19767654,0.93969262,147391.57717173,0.34906585,1
37957,0,-0.00000000,-0.00000000,1.00000000,147395.46039381,0.00000000,0
37958,3,-0.43683180,0.74778204,0.50000000,147399.34361588,1.04719755,3
37959,8,0.32669694,-0.10122692,-0.93969262,147403.22683796,2.79252680,1
37960,4,-0.89051887,-0.42050262,0.17364818,147407.11006004,1.39626340,4
37961,0,0.00000000,0.00000000,1.00000000,147410.99328211,0.00000000,0
37962,6,0.29990403,-0.81243928,-0.50000000,147414.87650419,2.09439510,6
37963,8,-0.30407098,0.15658423,-0.93969262,147418.75972627,2.79252680,1
37964,6,0.83554781,0.22772761,-0.50000000,147422.64294835,2.09439510,6
37965,8,-0.18256830,-0.28921721,-0.93969262,147426.52617042,2.79252680,1
37966,5,-0.17490319,0.96915179,-0.17364818,147430.40939250,1.74532925,5
37967,5,0.78362079,-0.59647696,-0.17364818,147434.29261458,1.74532925,5
37968,6,-0.86244123,-0.07870910,-0.50000000,147438.17583666,2.09439510,6
37969,9,0.00000000,0.00000000,-1.00000000,147442.05905873,3.14159265,2
37970,0,0.00000000,-0.00000000,1.00000000,147445.94228081,0.00000000,0
37971,7,-0.43584054,0.47246052,-0.76604444,147449.82550289,2.44346095,0
37972,0,0.00000000,-0.00000000,1.00000000,147453.70872497,0.00000000,0
37973,1,-0.27070297,-0.20903991,0.93969262,147457.59194704,0.34906585,1
37974,5,0.16816621,0.97034346,-0.17364818,147461.47516912,1.74532925,5
37975,7,0.34688396,-0.54115380,-0.76604444,147465.35839120,2.44346095,0
37976,5,-0.95192600,0.25235529,-0.17364818,147469.24161328,1.74532925,5
37977,1,0.30297584,0.15869285,0.93969262,147473.12483535,0.34906585,1
37978,6,-0.29425273,-0.81450312,-0.50000000,147477.00805743,2.09439510,6
37979,6,-0.33321615,0.79935411,-0.50000000,147480.89127951,2.09439510,6
37980,2,0.58313760,-0.27041903,0.76604444,147484.77450159,0.69813170,2
37981,4,-0.93863877,-0.29799928,0.17364818,147488.65772366,1.39626340,4
37982,1,0.17046257,0.29651356,0.93969262,147492.54094574,0.34906585,1
37983,9,0.00000000,-0.00000000,-1.00000000,147496.42416782,3.14159265,2
37984,2,-0.52712134,0.36785731,0.76604444,147500.30738990,0.69813170,2
37985,9,0.00000000,0.00000000,-1.00000000,147504.19061197,3.14159265,2
37986,8,-0.21950410,-0.26228940,-0.93969262,147508.07383405,2.79252680,1
37987,7,-0.02878927,0.64214258,-0.76604444,147511.95705613,2.44346095,0
37988,2,0.45498939,-0.45404908,0.76604444,147515.84027821,0.69813170,2
37989,4,-0.98390865,0.04207229,0.17364818,147519.72350028,1.39626340,4
37990,4,0.75392304,0.63359794,0.17364818,147523.60672236,1.39626340,4
37991,4,-0.12793013,-0.97646310,0.17364818,147527.48994444,1.39626340,4
37992,8,-0.19631262,0.28006987,-0.93969262,147531.37316652,2.79252680,1
37993,2,0.62760059,-0.13890074,0.76604444,147535.25638859,0.69813170,2
37994,7,-0.55659924,-0.32151702,-0.76604444,147539.13961067,2.44346095,0
37995,1,0.10281944,0.32619924,0.93969262,147543.02283275,0.34906585,1
37996,9,0.00000000,-0.00000000,-1.00000000,147546.90605483,3.14159265,2
37997,4,-0.90977393,0.37703808,0.17364818,147550.78927690,1.39626340,4
37998,2,0.60409324,0.21965260,0.76604444,147554.67249898,0.69813170,2
37999,9,-0.00000000,-0.00000000,-1.00000000,147558.55572106,3.14159265,2
38000,3,-0.22364887,0.83664878,0.50000000,147562.43894314,1.04719755,3
38001,3,0.73005985,-0.46584613,0.50000000,147566.32216521,1.04719755,3
38002,1,-0.33687520,-0.05910057,0.93969262,147570.20538729,0.34906585,1
38003,0,0.00000000,0.00000000,1.00000000,147574.08860937,0.00000000,0
38004,0,0.00000000,-0.00000000,1.00000000,147577.97183145,0.00000000,0
38005,4,-0.72523140,0.66624750,0.17364818,147581.85505352,1.39626340,4
38006,8,0.34201981,-0.00048045,-0.93969262,147585.73827560,2.79252680,1
38007,5,-0.72710034,-0.66420735,-0.17364818,147589.62149768,1.74532925,5
38008,4,0.08747555,0.98091505,0.17364818,147593.50471976,1.39626340,4
38009,8,0.20771686,-0.27171950,-0.93969262,147597.38794183,2.79252680,1
38010,2,-0.63280373,0.11285104,0.76604444,147601.27116391,0.69813170,2
38011,4,0.83167845,0.52740618,0.17364818,147605.15438599,1.39626340,4
38012,4,-0.25699605,-0.95068362,0.17364818,147609.03760806,1.39626340,4
38013,5,-0.45267667,0.87460285,-0.17364818,147612.92083014,1.74532925,5
38014,4,0.92457542,-0.33912623,0.17364818,147616.80405222,1.39626340,4
38015,5,-0.91082962,-0.37448060,-0.17364818,147620.68727430,1.74532925,5
38016,8,0.14539888,0.30957542,-0.93969262,147624.57049637,2.79252680,1
38017,0,0.00000000,-0.00000000,1.00000000,147628.45371845,0.00000000,0
38018,7,-0.55569375,0.32307950,-0.76604444,147632.33694053,2.44346095,0
38019,1,0.33414562,0.07296905,0.93969262,147636.22016261,0.34906585,1
38020,8,-0.19709869,-0.27951723,-0.93969262,147640.10338468,2.79252680,1
38021,8,-0.04347674,0.33924556,-0.93969262,147643.98660676,2.79252680,1
38022,9,0.00000000,-0.00000000,-1.00000000,147647.86982884,3.14159265,2
38023,7,-0.64227538,-0.02565638,-0.76604444,147651.75305092,2.44346095,0
38024,6,0.61472180,0.61001403,-0.50000000,147655.63627299,2.09439510,6
38025,3,-0.04121817,-0.86504397,0.50000000,147659.51949507,1.04719755,3
38026,3,-0.55393581,0.66569897,0.50000000,147663.40271715,1.04719755,3
38027,0,0.00000000,-0.00000000,1.00000000,147667.28593923,0.00000000,0
38028,0,-0.00000000,-0.00000000,1.00000000,147671.16916130,0.00000000,0
38029,3,0.19126313,0.84464100,0.50000000,147675.05238338,1.04719755,3
38030,2,0.31879795,-0.55816107,0.76604444,147678.93560546,0.69813170,2
38031,3,-0.82468558,0.26437414,0.50000000,147682.81882754,1.04719755,3
38032,2,0.58389503,0.26877965,0.76604444,147686.70204961,0.69813170,2
38033,5,-0.38147172,-0.90792381,-0.17364818,147690.58527169,1.74532925,5
38034,2,-0.21670306,0.60515758,0.76604444,147694.46849377,0.69813170,2
38035,5,0.87109696,-0.45938698,-0.17364818,147698.35171585,1.74532925,5
38036,8,-0.33084536,-0.08671291,-0.93969262,147702.23493792,2.79252680,1
38037,2,0.34840295,0.54017710,0.76604444,147706.11816000,0.69813170,2
38038,1,0.05745650,-0.33715950,0.93969262,147710.00138208,0.34906585,1
38039,5,-0.77776400,0.60409392,-0.17364818,147713.88460416,1.74532925,5
38040,8,0.34089171,0.02776009,-0.93969262,147717.76782623,2.79252680,1
38041,1,-0.23261127,-0.25073846,0.93969262,147721.65104831,0.34906585,1
38042,2,0.00403863,0.64277492,0.76604444,147725.53427039,0.69813170,2
38043,8,0.22944219,-0.25364160,-0.93969262,147729.41749247,2.79252680,1
38044,0,-0.00000000,0.00000000,1.00000000,147733.30071454,0.00000000,0
38045,3,0.69057550,0.52259494,0.50000000,147737.18393662,1.04719755,3
38046,2,-0.11593669,-0.63224568,0.76604444,147741.06715870,0.69813170,2
38047,7,-0.34158771,0.54451239,-0.76604444,147744.95038078,2.44346095,0
38048,4,0.94941861,-0.26163069,0.17364818,147748.83360285,1.39626340,4
38049,6,-0.77104562,-0.39432050,-0.50000000,147752.71682493,2.09439510,6
38050,7,0.22429020,0.60238677,-0.76604444,147756.60004701,2.44346095,0
38051,9,0.00000000,-0.00000000,-1.00000000,147760.48326909,3.14159265,2
38052,6,-0.78206716,0.37198247,-0.50000000,147764.36649116,2.09439510,6
38053,2,0.61452147,0.18851864,0.76604444,147768.24971324,0.69813170,2
38054,0,-0.00000000,-0.00000000,1.00000000,147772.13293532,0.00000000,0
38055,0,-0.00000000,0.00000000,1.00000000,147776.01615740,0.00000000,0
38056,2,0.52350728,-0.37298263,0.76604444,147779.89937947,0.69813170,2
38057,8,-0.33945362,-0.04182128,-0.93969262,147783.78260155,2.79252680,1
38058,1,0.22205266,0.26013534,0.93969262,147787.66582363,0.34906585,1
38059,4,0.03450705,-0.98420301,0.17364818,147791.54904571,1.39626340,4
38060,7,-0.45053784,0.45846654,-0.76604444,147795.43226778,2.44346095,0
38061,6,0.86483260,-0.04543760,-0.50000000,147799.31548986,2.09439510,6
38062,2,-0.49609969,-0.40873097,0.76604444,147803.19871194,0.69813170,2
38063,4,0.13745084,0.97516849,0.17364818,147807.08193401,1.39626340,4
38064,3,0.49013845,-0.71397780,0.50000000,147810.96515609,1.04719755,3
38065,1,-0.33320233,0.07716208,0.93969262,147814.84837817,0.34906585,1
38066,8,0.29781526,0.16817802,-0.93969262,147818.73160025,2.79252680,1
38067,2,-0.19920936,-0.61113954,0.76604444,147822.61482232,0.69813170,2
38068,8,-0.14149736,0.31137803,-0.93969262,147826.49804440,2.79252680,1
38069,6,0.79676883,-0.33935150,-0.50000000,147830.38126648,2.09439510,6
38070,2,-0.60620752,-0.21374835,0.76604444,147834.26448856,0.69813170,2
38071,2,0.30261362,0.56709868,0.76604444,147838.14771063,0.69813170,2
38072,1,0.08509793,-0.33126443,0.93969262,147842.03093271,0.34906585,1
38073,7,-0.53847106,0.35103394,-0.76604444,147845.91415479,2.44346095,0
38074,1,0.33743578,0.05581106,0.93969262,147849.79737687,0.34906585,1
38075,0,-0.00000000,-0.00000000,1.00000000,147853.68059894,0.00000000,0
38076,5,-0.07514271,0.98193680,-0.17364818,147857.56382102,1.74532925,5
38077,4,0.71869668,-0.67329146,0.17364818,147861.44704310,1.39626340,4
38078,3,-0.86597146,0.00966580,0.50000000,147865.33026518,1.04719755,3
38079,5,0.73354604,0.65708182,-0.17364818,147869.21348725,1.74532925,5
38080,2,-0.06333942,-0.63965931,0.76604444,147873.09670933,0.69813170,2
38081,8,-0.20505596,0.27373314,-0.93969262,147876.97993141,2.79252680,1
38082,9,0.00000000,-0.00000000,-1.00000000,147880.86315349,3.14159265,2
38083,8,-0.29061220,-0.18033949,-0.93969262,147884.74637556,2.79252680,1
38084,3,0.23414433,0.83377241,0.50000000,147888.62959764,1.04719755,3
38085,4,0.44412211,-0.87897773,0.17364818,147892.51281972,1.39626340,4
38086,8,-0.31993730,0.12090451,-0.93969262,147896.39604180,2.79252680,1
38087,2,0.59685823,0.23861300,0.76604444,147900.27926387,0.69813170,2
38088,0,-0.00000000,-0.00000000,1.00000000,147904.16248595,0.00000000,0
38089,8,-0.09871238,0.32746549,-0.93969262,147908.04570803,2.79252680,1
38090,2,0.55251520,-0.32848572,0.76604444,147911.92893011,0.69813170,2
38091,7,-0.62929643,-0.13100351,-0.76604444,147915.81215218,2.44346095,0
38092,3,0.50595290,0.70285963,0.50000000,147919.69537426,1.04719755,3
38093,4,0.11565004,-0.97799355,0.17364818,147923.57859634,1.39626340,4
38094,5,-0.74590189,0.64302152,-0.17364818,147927.46181842,1.74532925,5
38095,1,0.34186451,0.01031659,0.93969262,147931.34504049,0.34906585,1
38096,6,-0.62064410,-0.60398750,-0.50000000,147935.22826257,2.09439510,6
38097,8,0.01961067,0.34145746,-0.93969262,147939.11148465,2.79252680,1
38098,0,0.00000000,-0.00000000,1.00000000,147942.99470673,0.00000000,0
38099,1,-0.33843556,0.04938775,0.93969262,147946.87792880,0.34906585,1
38100,8,0.28291279,0.19219295,-0.93969262,147950.76115088,2.79252680,1
38101,6,-0.19949472,-0.84273475,-0.50000000,147954.64437296,2.09439510,6
38102,1,-0.16672319,0.29863214,0.93969262,147958.52759504,0.34906585,1
38103,3,0.82206698,-0.27240756,0.50000000,147962.41081711,1.04719755,3
38104,1,-0.31206459,-0.13997669,0.93969262,147966.29403919,0.34906585,1
38105,7,0.25475785,0.59014774,-0.76604444,147970.17726127,2.44346095,0
38106,1,0.11215825,-0.32310727,0.93969262,147974.06048335,0.34906585,1
38107,9,-0.00000000,0.00000000,-1.00000000,147977.94370542,3.14159265,2
38108,5,0.95502188,0.24037371,-0.17364818,147981.82692750,1.74532925,5
38109,9,-0.00000000,-0.00000000,-1.00000000,147985.71014958,3.14159265,2
38110,3,-0.13714879,0.85509661,0.50000000,147989.59337166,1.04719755,3
38111,3,0.67873871,-0.53787895,0.50000000,147993.47659373,1.04719755,3
38112,2,-0.64114536,-0.04591879,0.76604444,147997.35981581,0.69813170,2
38113,4,0.67678945,0.71540362,0.17364818,148001.24303789,1.39626340,4
38114,7,-0.01030963,-0.64270493,-0.76604444,148005.12625996,2.44346095,0
38115,1,-0.22695663,0.25586807,0.93969262,148009.00948204,0.34906585,1
38116,1,0.34018715,-0.03536215,0.93969262,148012.89270412,0.34906585,1
38117,0,-0.00000000,-0.00000000,1.00000000,148016.77592620,0.00000000,0
38118,7,0.12209963,0.63108446,-0.76604444,148020.65914827,2.44346095,0
38119,4,0.51517861,-0.83930764,0.17364818,148024.54237035,1.39626340,4
38120,6,-0.83262027,0.23820891,-0.50000000,148028.42559243,2.09439510,6
38121,6,0.77485608,0.38677907,-0.50000000,148032.30881451,2.09439510,6
38122,2,-0.23015668,-0.60016982,0.76604444,148036.19203658,0.69813170,2
38123,2,-0.23569852,0.59801515,0.76604444,148040.07525866,0.69813170,2
38124,2,0.57775018,-0.28174570,0.76604444,148043.95848074,0.69813170,2
38125,8,-0.32794313,-0.09711374,-0.93969262,148047.84170282,2.79252680,1
38126,5,0.50739281,0.84403723,-0.17364818,148051.72492489,1.74532925,5
38127,0,0.00000000,-0.00000000,1.00000000,148055.60814697,0.00000000,0
38128,8,-0.27660289,0.20116814,-0.93969262,148059.49136905,2.79252680,1
38129,7,0.63870059,0.07237031,-0.76604444,148063.37459113,2.44346095,0
38130,1,-0.22458009,-0.25795651,0.93969262,148067.25781320,0.34906585,1
38131,0,-0.00000000,0.00000000,1.00000000,148071.14103528,0.00000000,0
38132,6,0.60095264,-0.62358314,-0.50000000,148075.02425736,2.09439510,6
38133,6,-0.86434813,0.05387313,-0.50000000,148078.90747944,2.09439510,6
38134,6,0.67373418,0.54413441,-0.50000000,148082.79070151,2.09439510,6
38135,1,-0.05103814,-0.33819061,0.93969262,148086.67392359,0.34906585,1
38136,1,-0.19081054,0.28384700,0.93969262,148090.55714567,0.34906585,1
38137,7,0.62477088,-0.15112001,-0.76604444,148094.44036775,2.44346095,0
38138,7,-0.56276670,-0.31059548,-0.76604444,148098.32358982,2.44346095,0
38139,0,0.00000000,0.00000000,1.00000000,148102.20681190,0.00000000,0
38140,3,0.35057450,-0.79189489,0.50000000,148106.09003398,1.04719755,3
38141,4,-0.90224398,0.39471776,0.17364818,148109.97325606,1.39626340,4
38142,6,0.81951199,0.28000018,-0.50000000,148113.85647813,2.09439510,6
38143,5,-0.47208574,-0.86428084,-0.17364818,148117.73970021,1.74532925,5
38144,3,-0.20728164,0.84085333,0.50000000,148121.62292229,1.04719755,3
38145,5,0.81969911,-0.54583852,-0.17364818,148125.50614437,1.74532925,5
38146,2,-0.63516500,-0.09869823,0.76604444,148129.38936644,0.69813170,2
38147,8,0.21373011,0.26701539,-0.93969262,148133.27258852,2.79252680,1
38148,3,0.05765156,-0.86410433,0.50000000,148137.15581060,1.04719755,3
38149,9,-0.00000000,0.00000000,-1.00000000,148141.03903268,3.14159265,2
38150,5,0.98459230,-0.02059863,-0.17364818,148144.92225475,1.74532925,5
38151,7,-0.48294972,-0.42418802,-0.76604444,148148.80547683,2.44346095,0
38152,7,0.06957720,0.63901090,-0.76604444,148152.68869891,2.44346095,0
38153,6,0.51243284,-0.69814940,-0.50000000,148156.57192099,2.09439510,6
38154,2,-0.63048131,0.12517679,0.76604444,148160.45514306,0.69813170,2
38155,5,0.84181084,0.51107810,-0.17364818,148164.33836514,1.74532925,5
38156,9,-0.00000000,-0.00000000,-1.00000000,148168.22158722,3.14159265,2
38157,9,-0.00000000,0.00000000,-1.00000000,148172.10480930,3.14159265,2
38158,7,0.59903991,-0.23308173,-0.76604444,148175.98803137,2.44346095,0
38159,7,-0.59915784,-0.23277843,-0.76604444,148179.87125345,2.44346095,0
38160,4,0.43597239,0.88304835,0.17364818,148183.75447553,1.39626340,4
38161,4,0.27501811,-0.94562749,0.17364818,148187.63769761,1.39626340,4
38162,6,-0.74004840,0.44980926,-0.50000000,148191.52091968,2.09439510,6
38163,7,0.63054460,0.12485758,-0.76604444,148195.40414176,2.44346095,0
38164,2,-0.38060388,-0.51799285,0.76604444,148199.28736384,0.69813170,2
38165,1,-0.03684912,0.34002929,0.93969262,148203.17058591,0.34906585,1
38166,8,0.25685788,-0.22583580,-0.93969262,148207.05380799,2.79252680,1
38167,5,-0.98460261,-0.02010017,-0.17364818,148210.93703007,1.74532925,5
38168,7,0.46501078,0.44378022,-0.76604444,148214.82025215,2.44346095,0
38169,1,-0.02294114,-0.34124988,0.93969262,148218.70347422,0.34906585,1
38170,5,-0.61502200,0.76915164,-0.17364818,148222.58669630,1.74532925,5
38171,8,0.33793760,-0.05268732,-0.93969262,148226.46991838,2.79252680,1
38172,1,-0.28477445,-0.18942358,0.93969262,148230.35314046,0.34906585,1
38173,6,0.20770731,0.84074828,-0.50000000,148234.23636253,2.09439510,6
38174,1,0.16380167,-0.30024455,0.93969262,148238.11958461,0.34906585,1
38175,2,-0.60815880,0.20813167,0.76604444,148242.00280669,0.69813170,2
38176,6,0.79359567,0.34670725,-0.50000000,148245.88602877,2.09439510,6
38177,4,-0.39911446,-0.90030770,0.17364818,148249.76925084,1.39626340,4
38178,1,-0.10900054,0.32418615,0.93969262,148253.65247292,0.34906585,1
38179,1,0.29935820,-0.16541598,0.93969262,148257.53569500,0.34906585,1
38180,1,-0.33247431,-0.08024097,0.93969262,148261.41891708,0.34906585,1
